Adj Close,lastTradeDate,Expiration_date,strike,lastPrice,days_to_expiration,BS,Freitas,Bachelier
56.4900016784668,2024-11-22 20:57:37,2025-05-16,55.0,12.5,174.0,11.938028204441316,13.906724386430671,1.446362188135219
56.4900016784668,2024-11-22 20:57:39,2025-01-17,58.0,5.31,55.0,5.581237915545913,6.223212246020457,3.4684292925908263e-10
56.4900016784668,2024-11-22 20:57:40,2025-05-16,65.0,9.2,174.0,8.220861316279336,9.910019734643127,1.1560303579649467e-73
56.4900016784668,2024-11-22 20:57:53,2025-02-21,100.0,1.3,90.0,0.5501260251292468,0.7190376421566439,0.0
56.4900016784668,2024-11-22 20:58:06,2027-01-15,55.0,27.74,783.0,24.596818954609304,30.06853380093921,1.3301183791949214
56.4900016784668,2024-11-22 20:58:06,2027-01-15,60.0,26.34,783.0,23.070641683470928,28.633131055525606,5.508075855923665e-05
56.4900016784668,2024-11-22 20:58:10,2025-02-21,65.0,5.17,90.0,4.947813012557212,5.780827255806434,3.9490655256799616e-139
56.4900016784668,2024-11-22 20:58:20,2025-02-21,70.0,4.0,90.0,3.670300456336232,4.363277575553732,0.0
56.4900016784668,2024-11-22 20:58:36,2026-01-16,70.0,16.42,419.0,13.46928170191455,17.10196446311366,9.275231488643003e-77
56.4900016784668,2024-11-22 20:58:37,2024-12-20,30.0,26.7,27.0,26.629052739461905,26.980178255192534,26.36779005936915
56.4900016784668,2024-11-22 20:58:42,2025-01-17,100.0,0.58,55.0,0.12720102160202296,0.16370419360655944,0.0
56.4900016784668,2024-11-22 20:58:48,2027-01-15,100.0,18.82,783.0,14.587098023867357,20.012404561803947,0.0
56.4900016784668,2024-11-22 20:58:49,2025-01-17,70.0,2.22,55.0,2.1154615256507974,2.463776266622704,0.0
56.4900016784668,2024-11-22 20:58:55,2024-12-20,59.0,3.0,27.0,3.267324100971745,3.5600438939556924,3.4519775391355975e-43
56.4900016784668,2024-11-22 20:58:57,2024-12-20,55.0,4.8,27.0,5.075654803214778,5.45001731282616,1.483127555928267
56.4900016784668,2024-11-22 20:58:58,2026-01-16,41.0,26.8,419.0,24.543523771085106,28.291896595687422,14.417379938572001
56.4900016784668,2024-11-22 20:59:01,2024-12-20,65.0,1.45,27.0,1.5446275643042782,1.7219118701948823,0.0
56.4900016784668,2024-11-22 20:59:02,2025-05-16,100.0,4.0,174.0,2.1896809226769083,2.9309021085734277,0.0
56.4900016784668,2024-11-22 20:59:06,2025-02-21,40.0,18.59,90.0,18.297141098454674,19.593061235586596,16.23777506612972
56.4900016784668,2024-11-22 20:59:12,2024-12-20,54.0,5.34,27.0,5.622002648595046,6.0153654346047185,2.4785140560659022
56.4900016784668,2024-11-22 20:59:13,2024-12-20,58.0,3.4,27.0,3.664635042781164,3.978113378063282,7.907134508898954e-18
56.4900016784668,2024-11-22 20:59:15,2024-12-20,67.0,1.2,27.0,1.1777592130455883,1.323099436638038,0.0
56.4900016784668,2024-11-22 20:59:19,2027-01-15,56.0,27.3,783.0,24.280275754312132,29.77336491435866,0.606573023448318
56.4900016784668,2024-11-22 20:59:21,2025-01-17,57.0,5.69,55.0,6.011814824500263,6.679125661066939,0.0028523884322815543
56.4900016784668,2024-11-22 20:59:21,2025-01-17,75.0,1.6,55.0,1.3638314501841347,1.6169035838544614,0.0
56.4900016784668,2024-11-22 20:59:21,2025-01-17,80.0,1.2,55.0,0.8658795095308225,1.044561906947918,0.0
56.4900016784668,2024-11-22 20:59:24,2024-12-20,56.0,4.31,27.0,4.567756866518714,4.922300673125098,0.48799798008557427
56.4900016784668,2024-11-22 20:59:24,2024-12-20,100.0,0.13,27.0,0.0048484924435760746,0.006134114942048912,0.0
56.4900016784668,2024-11-22 20:59:24,2025-01-17,55.0,6.7,55.0,6.950786866431908,7.667025715207566,1.4760323322806315
56.4900016784668,2024-11-22 20:59:29,2025-01-17,50.0,9.57,55.0,9.774281410684193,10.59389758134006,6.4291553821045015
56.4900016784668,2024-11-22 20:59:30,2026-01-16,45.0,24.9,419.0,22.534669779370066,26.36199799977041,10.694364218408687
56.4900016784668,2024-11-22 20:59:33,2025-02-21,58.0,7.31,90.0,7.396668825690881,8.430689655044008,3.446083222201052e-07
56.4900016784668,2024-11-22 20:59:37,2026-01-16,100.0,11.3,419.0,7.638819524235489,10.500643485185428,0.0
56.4900016784668,2024-11-22 20:59:38,2024-12-20,57.0,3.83,27.0,4.09771879326863,4.431884242631512,0.00018161185239259136
56.4900016784668,2024-11-22 20:59:38,2025-01-17,46.0,12.34,55.0,12.528889806606202,13.39942698772677,10.391653822396634
56.4900016784668,2024-11-22 20:59:43,2024-12-20,60.0,2.71,27.0,2.9043712554964536,3.1764800428910576,8.251352911064673e-81
56.4900016784668,2024-11-22 20:59:47,2025-05-16,60.0,10.65,174.0,9.917185749574791,11.754610355975466,4.458087515842744e-15
56.4900016784668,2024-11-22 20:59:55,2027-01-15,30.0,37.7,783.0,34.89391245534323,39.020773411716604,23.165550771221763
